customer_id,gender,age,country,signup_date,last_purchase_date,recency_days,frequency,monetary_value,preferred_category,acquisition_channel,email_open_rate,churn_risk_score
CUST_10703,Female,18.0,Kenya,2024-08-16,2025-02-10,80,3.0,133.8,Makeup,Referral,0.38,0.45
CUST_10704,Female,33.0,Nigeria,2023-01-15,2024-07-09,296,2.0,160.4,Bodycare,Referral,0.26,1.0
CUST_10705,Female,35.0,USA,2023-08-08,2025-01-05,116,1.0,344.04,Makeup,Organic Search,0.06,0.43
CUST_10706,Male,33.0,Canada,2024-03-10,2024-06-27,308,3.0,309.81,Bodycare,Organic Search,0.49,1.0
CUST_10707,,38.0,Kenya,2024-12-22,2025-03-05,57,5.0,8.99,Bodycare,Email,0.07,0.47
CUST_10708,F,40.0,Kenya,2024-12-04,2025-03-27,35,7.0,160.97,Wellness,Organic Search,0.27,0.31
CUST_10709,M,28.0,Kenya,2023-07-03,2023-07-16,655,4.0,143.96,Skincare,Referral,0.07,1.0
CUST_10710,Female,25.0,Canada,2024-02-15,2025-02-04,86,6.0,130.87,Haircare,Paid Ads,0.17,0.43
CUST_10711,F,50.0,Canada,2023-05-06,2023-12-30,488,1.0,239.21,Bodycare,Referral,0.13,1.0
CUST_10712,,31.0,Canada,2023-12-31,2024-08-30,244,7.0,484.94,Wellness,Paid Ads,0.41,0.87
CUST_10713,M,26.0,Kenya,2024-05-16,2025-01-25,96,9.0,182.92,Skincare,Organic Search,0.33,0.39
CUST_10714,Female,33.0,USA,2023-07-03,2024-07-28,277,4.0,458.79,Bodycare,Organic Search,0.54,0.96
CUST_10715,Female,20.0,Nigeria,2024-05-19,2025-01-12,109,2.0,142.36,Wellness,Referral,0.53,0.7
CUST_10716,F,46.0,Nigeria,2024-07-13,2024-07-22,283,4.0,57.64,Wellness,Organic Search,0.2,0.9
CUST_10717,M,38.0,Canada,2024-03-29,2024-11-19,163,3.0,89.7,Bodycare,Paid Ads,0.18,0.65
CUST_10718,M,33.0,Kenya,2024-02-03,2024-10-09,204,5.0,82.36,Wellness,Referral,0.49,0.77
CUST_10719,,16.0,Nigeria,2023-06-10,2024-11-09,173,6.0,128.74,Makeup,Referral,0.65,0.65
CUST_10720,F,38.0,Kenya,2023-11-25,2024-01-26,461,,178.03,Bodycare,Referral,0.43,1.0
CUST_10721,Female,44.0,Kenya,2024-01-25,2024-03-14,413,3.0,39.58,Wellness,Paid Ads,0.12,1.0
CUST_10722,Male,31.0,Kenya,2024-08-29,2024-09-19,224,5.0,355.55,Bodycare,Paid Ads,0.33,0.82
CUST_10723,Female,20.0,USA,2024-04-16,2025-03-18,44,0.0,433.76,Wellness,Email,0.12,0.41
CUST_10724,,,Kenya,2024-01-22,2024-11-09,173,6.0,228.28,Wellness,Paid Ads,0.3,0.75
CUST_10725,F,22.0,Kenya,2023-06-20,2025-03-10,52,4.0,117.41,Haircare,Organic Search,0.11,0.34
CUST_10726,,23.0,Kenya,2023-02-18,2023-12-19,499,4.0,225.98,Haircare,Organic Search,0.11,1.0
CUST_10727,,16.0,Kenya,2023-10-07,2023-12-14,504,5.0,162.88,Wellness,Organic Search,0.56,1.0
CUST_10728,F,27.0,Kenya,2024-03-19,2025-02-21,69,7.0,428.83,Wellness,Referral,0.46,0.29
CUST_10729,M,40.0,Nigeria,2023-07-04,2023-07-23,648,5.0,732.76,Haircare,Paid Ads,0.35,1.0
CUST_10730,M,16.0,Nigeria,2024-09-21,2025-04-27,4,2.0,459.31,Makeup,Organic Search,0.56,0.27
CUST_10731,,38.0,Canada,2023-06-01,2024-02-02,454,5.0,529.68,Bodycare,Email,0.08,1.0
CUST_10732,F,27.0,USA,2024-10-11,2024-12-02,150,3.0,377.86,Bodycare,Social Media,0.09,0.61
CUST_10733,,16.0,UK,2023-04-27,2023-09-27,582,6.0,104.67,Bodycare,Referral,0.7,1.0
CUST_10734,M,32.0,USA,2023-07-26,2024-01-05,482,5.0,144.23,Bodycare,Paid Ads,0.51,1.0
CUST_10735,Female,35.0,Canada,2023-01-21,2023-03-18,775,3.0,197.17,Makeup,Organic Search,0.12,1.0
CUST_10736,M,17.0,USA,2024-02-11,2025-04-15,16,1.0,412.71,Skincare,Referral,0.43,0.08
CUST_10737,Female,39.0,Nigeria,2024-06-21,2024-10-27,186,1.0,405.03,Makeup,Social Media,0.09,0.72
CUST_10738,F,33.0,Canada,2023-08-30,2024-11-05,177,5.0,79.63,Haircare,Email,0.17,0.49
CUST_10739,M,16.0,Nigeria,2023-02-27,2024-07-13,292,4.0,358.45,Skincare,Email,0.57,1.0
CUST_10740,M,33.0,Kenya,2023-05-29,2024-06-03,332,4.0,94.5,bodycare,Referral,0.36,1.0
CUST_10741,Female,20.0,USA,2024-12-08,2025-02-07,83,5.0,140.65,Bodycare,Organic Search,0.31,0.47
CUST_10742,,33.0,Canada,2024-02-02,2024-02-06,450,8.0,331.93,Bodycare,Paid Ads,0.28,1.0
CUST_10743,F,35.0,UK,2024-03-25,2025-02-11,79,3.0,304.78,Wellness,Social Media,0.41,0.49
CUST_10744,Female,24.0,Canada,2024-04-27,2024-11-24,158,3.0,234.53,Wellness,Organic Search,0.11,0.69
CUST_10745,Male,35.0,Nigeria,2023-03-09,2024-03-03,424,4.0,347.05,Makeup,Email,0.31,1.0
CUST_10746,Female,40.0,UK,2024-10-07,2025-01-28,93,6.0,237.91,Wellness,Social Media,0.29,0.61
CUST_10747,F,28.0,USA,2023-06-11,2024-02-21,435,6.0,276.83,Haircare,Email,0.55,1.0
CUST_10748,F,45.0,UK,2023-09-24,2024-03-19,408,3.0,740.73,Bodycare,Email,0.07,1.0
CUST_10749,F,31.0,Canada,2024-08-07,2024-11-29,153,,214.75,Makeup,Paid Ads,0.23,0.68
CUST_10750,Female,31.0,UK,2023-09-26,2024-03-16,411,4.0,354.57,Makeup,Organic Search,0.12,1.0
CUST_10751,F,31.0,Nigeria,2023-05-01,2023-05-15,717,4.0,289.99,Wellness,Email,0.39,1.0
CUST_10752,Female,35.0,UK,2023-07-15,2024-04-12,384,5.0,91.77,Haircare,Paid Ads,0.27,1.0
CUST_10753,,35.0,Kenya,2024-11-24,2025-01-11,110,3.0,324.01,haircare,Social Media,0.46,0.38
CUST_10754,Male,26.0,UK,2024-01-14,2024-11-07,175,3.0,283.59,Skincare,Social Media,0.08,0.54
CUST_10755,M,30.0,Canada,2024-12-26,2025-02-18,72,0.0,419.08,Skincare,Organic Search,0.25,0.29
CUST_10756,F,37.0,Canada,2023-12-29,2024-11-03,179,3.0,574.05,Makeup,Organic Search,0.1,0.87
CUST_10757,Female,57.0,Nigeria,2024-01-26,2024-06-28,307,4.0,137.87,Haircare,Referral,0.53,1.0
CUST_10758,Female,37.0,Kenya,2023-06-23,2024-11-19,163,4.0,436.04,Wellness,Social Media,0.19,0.63
CUST_10759,,16.0,Kenya,2023-04-30,2024-03-15,412,4.0,77.01,Bodycare,Email,0.26,1.0
CUST_10760,F,39.0,Kenya,2024-09-19,2025-04-19,12,6.0,165.55,Bodycare,Paid Ads,0.41,0.08
CUST_10761,F,33.0,Canada,2023-06-04,2024-12-24,128,2.0,293.25,Wellness,Paid Ads,0.3,0.77
CUST_10762,Female,42.0,USA,2024-04-26,2024-09-06,237,4.0,187.11,Skincare,Email,0.33,0.78
CUST_10763,Female,40.0,Nigeria,2024-05-11,2024-12-31,121,6.0,202.55,Haircare,Organic Search,0.35,0.57
CUST_10764,Male,44.0,UK,2023-06-22,2024-11-23,159,5.0,630.23,Makeup,Organic Search,0.18,0.83
CUST_10765,,33.0,UK,2024-03-02,2024-04-10,386,1.0,139.74,Skincare,Organic Search,0.47,1.0
CUST_10766,F,45.0,USA,2024-02-08,2024-08-17,257,6.0,271.28,Bodycare,Organic Search,0.09,1.0
CUST_10767,M,30.0,Canada,2024-04-09,2025-02-24,66,4.0,100.88,Skincare,Organic Search,0.27,0.4
CUST_10768,,19.0,Kenya,2024-08-05,2024-10-10,203,4.0,127.14,Bodycare,Organic Search,0.29,0.64
CUST_10769,Female,19.0,Nigeria,2024-01-26,2024-03-13,414,3.0,107.89,Wellness,Paid Ads,0.4,1.0
CUST_10770,Male,43.0,Canada,2023-10-19,2024-03-24,403,5.0,230.03,Wellness,Social Media,0.44,1.0
CUST_10771,,40.0,USA,2024-01-12,2024-09-30,213,8.0,83.18,Wellness,Referral,0.14,0.86
CUST_10772,,42.0,Canada,2024-01-13,2024-11-22,160,6.0,258.54,skincare,Social Media,0.42,0.65
CUST_10773,M,36.0,UK,2024-05-22,2025-02-15,75,6.0,289.98,Bodycare,Organic Search,0.3,0.5
CUST_10774,M,20.0,UK,2024-12-01,2025-02-15,75,2.0,235.42,Bodycare,Referral,0.33,0.43
CUST_10775,Female,30.0,Nigeria,2023-04-21,2024-09-24,219,7.0,51.62,Makeup,Social Media,0.05,0.71
CUST_10776,F,38.0,Nigeria,2023-01-17,2023-05-13,719,3.0,223.56,Haircare,Organic Search,0.56,1.0
CUST_10777,Female,39.0,Kenya,2023-11-18,2025-02-25,65,1.0,10.42,Bodycare,Paid Ads,0.52,0.22
CUST_10778,Male,24.0,Nigeria,2023-09-23,2024-01-09,478,6.0,2700.05,Wellness,Paid Ads,0.05,1.0
CUST_10779,M,28.0,Canada,2024-11-04,2025-04-07,24,4.0,28.94,Makeup,Email,0.17,0.09
CUST_10780,F,32.0,UK,2023-01-15,2023-07-29,642,5.0,1733.85,Haircare,Paid Ads,0.33,1.0
CUST_10781,M,37.0,UK,2024-03-22,2025-02-05,85,4.0,314.2,Skincare,Email,0.17,0.36
CUST_10782,Male,28.0,USA,2023-04-30,2023-10-17,562,3.0,706.36,Wellness,Email,0.25,1.0
CUST_10783,Female,43.0,Nigeria,2023-09-06,2024-03-30,397,4.0,108.4,Wellness,Organic Search,0.25,1.0
CUST_10784,Female,32.0,Canada,2024-03-01,2024-11-09,173,3.0,326.13,Makeup,Organic Search,0.55,0.77
CUST_10785,M,21.0,Nigeria,2024-08-28,2025-03-01,61,2.0,256.67,Wellness,Organic Search,0.14,0.31
CUST_10786,,,Nigeria,2023-11-20,2024-01-24,463,6.0,80.64,Wellness,Referral,0.25,1.0
CUST_10787,F,16.0,Canada,2023-01-22,2023-07-06,665,4.0,22.56,Bodycare,Referral,0.3,1.0
CUST_10788,Male,44.0,Kenya,2024-09-08,2025-04-14,17,2.0,424.83,Haircare,Email,0.19,0.12
CUST_10789,M,28.0,Kenya,2024-04-28,2024-07-19,286,6.0,257.2,Skincare,Paid Ads,0.27,1.0
CUST_10790,Male,40.0,Nigeria,2024-05-18,2024-07-08,297,6.0,43.47,Wellness,Paid Ads,0.38,0.91
CUST_10791,,,USA,2024-01-03,2025-03-29,33,6.0,167.4,Haircare,Referral,0.18,0.24
CUST_10792,Female,37.0,Kenya,2024-03-16,2024-05-13,353,2.0,26.95,Haircare,Social Media,0.42,1.0
CUST_10793,F,18.0,Nigeria,2023-10-01,2024-03-03,424,1.0,275.71,Makeup,Organic Search,0.12,1.0
CUST_10794,M,45.0,USA,2023-04-19,2025-01-03,118,5.0,123.85,Skincare,Organic Search,0.07,0.57
CUST_10795,,22.0,USA,2023-07-30,2024-08-03,271,4.0,126.73,Wellness,Email,0.35,0.97
CUST_10796,Female,29.0,Kenya,2023-12-09,2025-01-31,90,1.0,322.16,Wellness,Organic Search,0.06,0.6
CUST_10797,Male,47.0,Canada,2023-12-16,2024-05-10,356,5.0,141.85,Bodycare,Email,0.14,1.0
CUST_10798,F,48.0,UK,2023-06-05,2024-11-28,154,3.0,564.7,Wellness,Email,0.4,0.63
CUST_10799,M,36.0,Nigeria,2024-11-29,2025-03-01,61,6.0,79.59,Skincare,Referral,0.43,0.24
CUST_10800,Female,35.0,Kenya,2024-02-16,2025-03-17,45,3.0,106.8,Skincare,Paid Ads,0.21,0.3
CUST_10801,,33.0,Nigeria,2023-10-30,2025-01-01,120,6.0,566.87,Makeup,Social Media,0.28,0.53
CUST_10802,F,,Kenya,2024-06-24,2024-09-07,236,8.0,100.43,Haircare,Referral,0.23,0.82
CUST_10803,,32.0,Kenya,2024-10-26,2025-02-06,84,3.0,306.95,skincare,Social Media,0.21,0.36
CUST_10804,M,30.0,UK,2024-06-16,2025-03-19,43,3.0,205.87,Makeup,Social Media,0.59,0.22
CUST_10805,Male,,Nigeria,2024-08-29,2024-11-03,179,5.0,35.47,Wellness,Organic Search,0.09,0.69
CUST_10806,Female,45.0,Kenya,2024-10-04,2025-02-10,80,2.0,143.7,Skincare,Referral,0.41,0.54
CUST_10807,Female,33.0,UK,2024-08-18,2024-12-15,137,3.0,217.08,Makeup,Email,0.15,0.71
CUST_10808,,36.0,USA,2023-12-02,2024-06-16,319,2.0,105.54,Skincare,Email,0.36,1.0
CUST_10809,M,44.0,USA,2024-03-11,2024-05-16,350,4.0,413.8,Bodycare,Email,0.12,1.0
CUST_10810,,33.0,Canada,2023-09-28,2025-02-19,71,7.0,166.75,Wellness,Email,0.26,0.42
CUST_10811,Male,34.0,UK,2024-05-11,2024-12-31,121,3.0,171.55,Makeup,Paid Ads,0.42,0.51
CUST_10812,M,23.0,UK,2024-07-26,2025-01-31,90,2.0,382.92,Wellness,Social Media,0.44,0.44
CUST_10813,,32.0,Nigeria,2023-06-06,2023-10-04,575,6.0,323.0,Bodycare,Organic Search,0.59,1.0
CUST_10814,Male,32.0,Nigeria,2024-03-07,2024-03-31,396,3.0,516.28,Bodycare,Email,0.52,1.0
CUST_10815,Female,28.0,Kenya,2023-03-11,2023-04-25,737,4.0,113.57,Makeup,Social Media,0.41,1.0
CUST_10816,M,31.0,Nigeria,2023-05-16,2023-10-04,575,7.0,567.56,Wellness,Paid Ads,0.23,1.0
CUST_10817,F,27.0,Nigeria,2024-11-11,2025-04-19,12,2.0,159.32,Wellness,Organic Search,0.67,0.26
CUST_10818,M,40.0,USA,2023-06-19,2023-07-14,657,9.0,451.19,Bodycare,Organic Search,0.41,1.0
CUST_10819,,24.0,Nigeria,2024-07-08,2025-04-29,2,3.0,78.94,Makeup,Email,0.26,0.19
CUST_10820,,19.0,USA,2024-11-05,2025-03-21,41,5.0,1872.85,Haircare,Referral,0.38,0.35
CUST_10821,M,22.0,Nigeria,2024-09-13,2024-12-04,148,6.0,56.54,Skincare,Paid Ads,0.3,0.69
CUST_10822,M,,Nigeria,2023-11-21,2024-12-16,136,4.0,163.51,Skincare,Social Media,0.1,0.75
CUST_10823,Male,27.0,USA,2023-06-07,2024-04-16,380,5.0,141.17,Skincare,Social Media,0.37,1.0
CUST_10824,Male,,USA,2023-11-02,2024-12-05,147,6.0,318.94,Bodycare,Organic Search,0.4,0.47
CUST_10825,Female,39.0,Nigeria,2024-08-23,2024-10-22,191,1.0,159.34,Wellness,Social Media,0.27,0.68
CUST_10826,Female,36.0,Nigeria,2024-02-21,2024-03-25,402,8.0,361.97,Haircare,Organic Search,0.44,1.0
CUST_10827,F,22.0,Nigeria,2024-11-22,2024-12-17,135,5.0,138.2,Haircare,Email,0.35,0.61
CUST_10828,M,37.0,Nigeria,2023-07-28,2023-12-20,498,5.0,166.76,Haircare,Email,0.5,1.0
CUST_10829,,32.0,USA,2024-04-20,2025-03-03,59,3.0,204.85,Skincare,Email,0.19,0.33
CUST_10830,F,35.0,Canada,2023-12-26,2025-03-01,61,3.0,547.73,Makeup,Paid Ads,0.18,0.51
CUST_10831,,46.0,Kenya,2023-04-02,2024-05-10,356,8.0,195.29,Makeup,Email,0.47,1.0
CUST_10832,Male,16.0,Kenya,2024-11-29,2025-02-24,66,2.0,455.27,Wellness,Social Media,0.15,0.31
CUST_10833,F,35.0,Nigeria,2023-12-03,2023-12-19,499,3.0,405.06,Skincare,Organic Search,0.41,1.0
CUST_10834,Female,19.0,Canada,2024-07-23,2025-03-30,32,9.0,277.72,Skincare,Email,0.42,0.13
CUST_10835,Female,29.0,Canada,2024-09-07,2024-12-07,145,3.0,65.9,Skincare,Social Media,0.2,0.51
CUST_10836,Male,28.0,UK,2023-01-21,2025-03-07,55,8.0,130.64,Bodycare,Referral,0.34,0.35
CUST_10837,F,38.0,UK,2023-08-28,2025-01-14,107,6.0,365.64,Wellness,Referral,0.08,0.35
CUST_10838,Male,,Canada,2023-04-24,2024-02-02,454,3.0,426.77,Makeup,Referral,0.13,1.0
CUST_10839,,26.0,USA,2024-08-25,2024-09-26,217,3.0,146.51,Makeup,Referral,0.45,0.82
CUST_10840,F,33.0,USA,2024-12-10,2025-04-25,6,9.0,545.15,wellness,Email,0.56,0.21
CUST_10841,Female,16.0,Kenya,2024-03-18,2024-10-12,201,6.0,730.0,Wellness,Referral,0.2,0.85
CUST_10842,Female,27.0,UK,2023-02-18,2023-11-29,519,3.0,132.27,bodycare,Paid Ads,0.12,1.0
CUST_10843,F,29.0,Nigeria,2023-01-26,2025-02-19,71,7.0,482.86,Skincare,Paid Ads,0.43,0.38
CUST_10844,Male,37.0,USA,2024-10-03,2025-03-12,50,3.0,278.32,Skincare,Social Media,0.39,0.19
CUST_10845,F,41.0,Canada,2023-09-02,2024-08-15,259,2.0,760.39,Makeup,Organic Search,0.09,0.99
CUST_10846,,44.0,USA,2024-10-02,2025-01-24,97,6.0,118.07,Skincare,Email,0.09,0.56
CUST_10847,F,46.0,USA,2023-05-11,2023-07-13,658,6.0,181.15,Bodycare,Email,0.1,1.0
CUST_10848,Female,28.0,USA,2024-07-26,2024-08-21,253,4.0,251.65,Skincare,Email,0.44,0.76
CUST_10849,Male,28.0,Nigeria,2023-01-11,2024-04-19,377,4.0,125.06,Makeup,Social Media,0.14,1.0
CUST_10850,Female,34.0,Kenya,2024-08-24,2024-10-12,201,6.0,879.9,Skincare,Paid Ads,0.3,0.7
CUST_10851,,16.0,Nigeria,2023-09-20,2024-09-17,226,4.0,467.96,Wellness,Paid Ads,0.07,0.77
CUST_10852,Female,16.0,Kenya,2024-08-21,2024-12-10,142,4.0,146.55,Bodycare,Referral,0.55,0.69
CUST_10853,Male,33.0,Kenya,2024-09-09,2024-12-05,147,6.0,850.44,Makeup,Paid Ads,0.41,0.54
CUST_10854,Female,29.0,Nigeria,2023-02-25,2024-05-02,364,4.0,179.41,Haircare,Social Media,0.09,1.0
CUST_10855,Male,43.0,Canada,2024-09-06,2025-03-02,60,7.0,324.28,Bodycare,Email,0.54,0.32
CUST_10856,F,30.0,Canada,2023-02-13,2024-07-04,301,4.0,1152.05,Haircare,Email,0.27,1.0
CUST_10857,,29.0,Canada,2023-12-06,2024-12-24,128,5.0,10.23,Skincare,Organic Search,0.06,0.52
CUST_10858,F,,USA,2023-05-26,2024-03-18,409,6.0,233.28,bodycare,Organic Search,0.25,1.0
CUST_10859,Male,20.0,UK,2023-08-13,2024-05-07,359,2.0,279.04,Makeup,Paid Ads,0.21,1.0
CUST_10860,Female,36.0,Kenya,2023-04-14,2023-05-05,727,5.0,63.67,Skincare,Paid Ads,0.17,1.0
CUST_10861,F,19.0,Kenya,2024-01-17,2024-12-20,132,4.0,299.31,Makeup,Organic Search,0.1,0.36
CUST_10862,Female,37.0,UK,2023-07-14,2024-01-26,461,3.0,318.75,Bodycare,Paid Ads,0.34,1.0
CUST_10863,Female,23.0,Nigeria,2023-07-13,2025-01-11,110,2.0,50.85,Haircare,Social Media,0.14,0.47
CUST_10864,Male,29.0,Nigeria,2024-05-15,2024-08-30,244,4.0,315.23,Makeup,Referral,0.36,0.89
CUST_10865,M,36.0,Nigeria,2024-01-19,2024-09-30,213,5.0,341.82,Bodycare,Email,0.16,0.82
CUST_10866,M,33.0,Nigeria,2024-02-15,2025-01-06,115,4.0,85.43,Skincare,Paid Ads,0.35,0.6
CUST_10867,M,18.0,Canada,2023-08-12,2024-06-20,315,4.0,196.55,Haircare,Social Media,0.29,1.0
CUST_10868,F,30.0,UK,2023-03-28,2024-01-24,463,1.0,233.55,makeup,Referral,0.42,1.0
CUST_10869,,41.0,Canada,2024-04-23,2024-11-30,152,2.0,35.91,Bodycare,Organic Search,0.26,0.53
CUST_10870,Male,33.0,Kenya,2024-10-22,2024-11-10,172,6.0,73.27,Makeup,Organic Search,0.12,0.63
CUST_10871,F,37.0,USA,2023-05-02,2023-07-14,657,2.0,116.42,Bodycare,Social Media,0.29,1.0
CUST_10872,F,47.0,Kenya,2023-07-15,2025-03-24,38,2.0,240.71,Makeup,Organic Search,0.06,0.26
CUST_10873,F,40.0,Kenya,2024-02-18,2024-09-12,231,5.0,194.11,Skincare,Referral,0.26,0.93
CUST_10874,Male,32.0,UK,2023-08-21,2024-03-22,405,0.0,164.72,Makeup,Email,0.09,1.0
CUST_10875,F,28.0,Kenya,2023-07-12,2024-09-23,220,4.0,313.79,Haircare,Referral,0.23,0.72
CUST_10876,Female,41.0,Nigeria,2023-05-12,2024-03-19,408,3.0,1314.8,Bodycare,Email,0.51,1.0
CUST_10877,M,36.0,Canada,2024-12-08,2025-04-24,7,6.0,79.14,Makeup,Paid Ads,0.52,0.32
CUST_10878,Male,16.0,Kenya,2024-08-04,2025-02-20,70,5.0,358.68,Wellness,Email,0.45,0.42
CUST_10879,Male,40.0,Kenya,2024-08-06,2025-03-25,37,2.0,611.01,Haircare,Referral,0.13,0.1
CUST_10880,Male,,Nigeria,2024-05-15,2024-05-28,338,5.0,476.73,Wellness,Paid Ads,0.36,1.0
CUST_10881,F,39.0,USA,2024-04-10,2024-05-09,357,4.0,1633.75,Bodycare,Email,0.27,1.0
CUST_10882,M,49.0,USA,2023-05-13,2024-11-12,170,5.0,251.56,Wellness,Paid Ads,0.27,0.72
CUST_10883,Male,34.0,Kenya,2024-03-18,2025-03-16,46,3.0,83.27,Makeup,Referral,0.09,0.35
CUST_10884,Male,48.0,Canada,2023-10-10,2024-05-03,363,,399.43,Skincare,Referral,0.38,1.0
CUST_10885,Male,42.0,Nigeria,2024-05-17,2025-01-07,114,6.0,356.51,Skincare,Email,0.34,0.69
CUST_10886,F,33.0,Kenya,2024-02-05,2024-12-14,138,6.0,607.68,Wellness,Referral,0.5,0.56
CUST_10887,M,33.0,UK,2024-12-16,2025-01-09,112,4.0,311.95,Haircare,Paid Ads,0.54,0.49
CUST_10888,F,32.0,Nigeria,2023-10-26,2024-01-02,485,7.0,112.9,Haircare,Email,0.26,1.0
CUST_10889,,16.0,Kenya,2023-03-20,2025-05-01,0,6.0,151.12,Bodycare,Paid Ads,0.26,0.19
CUST_10890,F,41.0,USA,2024-04-18,2024-05-01,365,4.0,279.91,Wellness,Email,0.69,1.0
CUST_10891,Male,33.0,USA,2023-09-14,2024-01-09,478,4.0,122.17,Wellness,Organic Search,0.02,1.0
CUST_10892,Female,38.0,UK,2024-12-31,2025-05-01,0,3.0,251.08,Bodycare,Paid Ads,0.23,0.25
CUST_10893,Female,26.0,UK,2023-10-29,2024-03-04,423,8.0,159.52,Skincare,Organic Search,0.36,1.0
CUST_10894,F,16.0,Kenya,2023-07-02,2024-02-08,448,2.0,334.0,Makeup,Organic Search,0.3,1.0
CUST_10895,,32.0,USA,2024-02-04,2025-01-22,99,4.0,94.59,skincare,Email,0.35,0.29
CUST_10896,Male,38.0,Kenya,2023-09-02,2024-03-24,403,3.0,238.5,Skincare,Paid Ads,0.12,1.0
CUST_10897,Female,23.0,USA,2024-11-11,2024-12-23,129,4.0,308.69,Makeup,Social Media,0.23,0.44
CUST_10898,F,16.0,UK,2024-10-01,2024-11-23,159,4.0,288.11,Wellness,Paid Ads,0.32,0.63
CUST_10899,Female,37.0,UK,2023-01-16,2024-03-02,425,6.0,401.5,Haircare,Organic Search,0.24,1.0
CUST_10900,F,34.0,Kenya,2023-02-14,2023-04-23,739,3.0,739.82,Makeup,Organic Search,0.3,1.0
CUST_10901,,41.0,Nigeria,2023-06-25,2024-03-08,419,6.0,201.56,Wellness,Paid Ads,0.13,1.0
CUST_10902,F,23.0,Kenya,2024-11-13,2025-03-16,46,6.0,112.5,Makeup,Referral,0.2,0.23
CUST_10903,Male,22.0,USA,2023-08-27,2023-09-17,592,1.0,98.23,Bodycare,Email,0.36,1.0
CUST_10904,Male,43.0,USA,2023-05-21,2024-06-07,328,6.0,172.7,Wellness,Organic Search,0.16,1.0
CUST_10905,Male,26.0,Nigeria,2024-03-30,2025-04-12,19,5.0,293.46,Bodycare,Organic Search,0.12,0.23
CUST_10906,,31.0,Canada,2024-10-25,2025-01-06,115,2.0,171.08,Bodycare,Paid Ads,0.31,0.48
CUST_10907,,41.0,UK,2024-12-04,2025-01-29,92,2.0,177.9,Bodycare,Organic Search,0.38,0.41
CUST_10908,Female,45.0,USA,2023-07-17,2023-09-08,601,7.0,343.91,Haircare,Paid Ads,0.25,1.0
CUST_10909,,24.0,UK,2023-08-30,2025-01-30,91,3.0,216.4,Bodycare,Paid Ads,0.15,0.49
CUST_10910,Male,36.0,Nigeria,2023-09-12,2024-07-18,287,6.0,221.57,Haircare,Email,0.18,1.0
CUST_10911,Female,25.0,Kenya,2024-02-12,2024-08-23,251,4.0,431.86,Makeup,Email,0.45,0.86
CUST_10912,Male,38.0,Canada,2023-01-21,2025-03-11,51,6.0,209.69,Bodycare,Paid Ads,0.1,0.21
CUST_10913,,27.0,Kenya,2024-01-25,2024-09-18,225,2.0,137.98,Makeup,Organic Search,0.03,0.75
CUST_10914,F,18.0,Canada,2023-07-20,2023-12-25,493,4.0,2773.65,Makeup,Social Media,0.74,1.0
CUST_10915,M,32.0,Canada,2024-02-09,2025-02-23,67,2.0,213.84,Makeup,Organic Search,0.15,0.26
CUST_10916,Female,38.0,Nigeria,2023-06-16,2023-12-31,487,6.0,75.52,Bodycare,Email,0.28,1.0
CUST_10917,F,32.0,Canada,2024-03-10,2025-03-21,41,4.0,174.55,Bodycare,Organic Search,0.11,0.41
CUST_10918,Male,29.0,Canada,2024-11-28,2025-01-04,117,2.0,115.08,haircare,Organic Search,0.17,0.48
CUST_10919,M,37.0,Nigeria,2023-03-24,2024-09-04,239,5.0,202.85,Haircare,Social Media,0.12,0.83
CUST_10920,F,43.0,Nigeria,2024-11-05,2025-02-10,80,4.0,231.53,Skincare,Referral,0.43,0.52
CUST_10921,F,35.0,Kenya,2023-08-03,2024-09-13,230,3.0,969.2,Haircare,Organic Search,0.22,0.93
CUST_10922,Female,30.0,Canada,2024-06-21,2025-01-20,101,3.0,379.96,Haircare,Paid Ads,0.31,0.53
CUST_10923,Male,33.0,UK,2024-05-29,2024-07-24,281,5.0,279.22,Haircare,Paid Ads,0.23,0.92
CUST_10924,Male,49.0,Canada,2024-03-27,2025-02-10,80,3.0,181.17,Haircare,Organic Search,0.29,0.34
CUST_10925,M,43.0,USA,2023-12-17,2024-01-01,486,4.0,173.76,skincare,Social Media,0.18,1.0
CUST_10926,Female,51.0,USA,2023-04-10,2023-11-12,536,3.0,1336.6499999999999,Makeup,Social Media,0.51,1.0
CUST_10927,M,24.0,Kenya,2024-09-10,2024-12-28,124,2.0,74.37,Bodycare,Paid Ads,0.22,0.51
CUST_10928,F,33.0,Canada,2024-09-17,2024-10-01,212,8.0,47.79,skincare,Email,0.13,0.88
CUST_10929,Male,,USA,2024-06-27,2024-11-17,165,6.0,26.76,Haircare,Referral,0.31,0.56
CUST_10930,M,29.0,UK,2023-01-04,2024-10-18,195,6.0,412.7,Skincare,Organic Search,0.21,0.7
CUST_10931,F,18.0,UK,2024-09-13,2025-01-15,106,5.0,78.33,Skincare,Email,0.27,0.39
CUST_10932,Female,34.0,Kenya,2024-09-13,2024-11-01,181,4.0,161.57,Makeup,Referral,0.75,0.82
CUST_10933,Female,38.0,USA,2023-11-05,2025-02-25,65,1.0,134.53,Skincare,Referral,0.66,0.42
CUST_10934,Male,20.0,UK,2024-11-06,2024-11-28,154,2.0,108.09,Skincare,Social Media,0.18,0.5
CUST_10935,M,46.0,UK,2023-09-21,2025-01-20,101,5.0,99.24,Haircare,Email,0.21,0.43
